smiles,score_Docking
O=C(O)c1ccc2cc(N3CCc4ccccc4CC3)ccc2c1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)O-c1ccccc1-c1ccccc1-c1<pad>,0.0
O=C(NC(=O)c1ccc2c(c1F)C(C1Cc3ccccc3-c3ccccc2)C2(CC2)NC1)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1cccc1-c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-2)Nc1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1cccccc1-2,0.0
CCc1nc([C@H](NC(=O)c2cc(C)cc(N(C)C(=O)c3cc3F)c2)ccc1C)c1ccccc1,0.0
Cc1nc(O)ccc1C(=O)N1C2CCC1CN(C(=O)c1ccccc1)CC2,0.0
O=C(c1ccc2c(c1)CC(=O)Nc1ccccc1-c1ccccc12)Nc1ccc2c(c1)NC(=O)c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)NC(=O)c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12<pad>,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2<pad>,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccc<pad>,0.0
Nc1ccc(CCNC2Cc3ccccc32C(F)(F)F)cn1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)Cc1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccc<pad>,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc<pad>,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)CCc1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1cccc(F)c12,0.0
O=C(c1ccc2c(c1)C(=O)Nc1ccccc12)c1ccc(-c2ccc3c(c2)C(=O)c2cccccc23)cc1,0.0
Cc1cc(C(=O)N2CC(Nc3cccc4c(c3)C(=O)CC4)c3ccccc32)cc2c1Cnn2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1cccccc1-2)c1cc2c(cc1F)-c1ccccc1c1ccccc1c1ccccc12,0.0
O=C(CC1CC1c1ccc(Br)cc1)NN1CC(OCC1CC1)C1CC1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1ccc2ccc(F)cc1c1ccccc1-c1ccccc1-2,0.0
O=C(c1ccc(-c2ccc3c(c2)C(=O)c2ccccc23)cc1F)c1ccc2c(c1)NC(=O)c1ccccc1-c1ccccc1c12,0.0
O=C(NCC(O)C1(O)CC1)c1cc2c(=O)[nH]cc2cc1NC(=O)C1(F)CC1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)c1ccccc1c1ccccc1c1ccccc1c1ccccc12)c1ccc2c(c1F)-c1ccccc1c1ccccc1-c1ccccc<pad>,0.0
O=C(c1cc(-c2cccc(-c3ccccc3)c2)cc2ccccc12)c1cc2c(cc1)C(=O)Cc1ccccc1-c1ccccc12,0.0
O=C(NCc1cccc2c1OC1(CCS2)C1)C1(C2CC2)CCC1,0.0
O=C(NC(=O)c1cc(-c2ccccc2F)c2c(c1)-c1ccccc1-c1cccccc12)c1ccc2c(c1)NC(=O)c1ccccc1-2,0.0
O=C(NC(=O)c1cc(-c2ccccc2F)c2c(c1F)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-2<pad>,0.0
O=C(c1cc2c(cc1C1(C)Cc2c2ccccc2)Cc2ccccc21)Nc1ccc2c(c1)-c1ccccc1-c1ccccc12,0.0
O=C(c1ccccc1)c1ccc2c(c1)C(=N1C[C@H]3CCC[C@H]3C1)CO2,0.0
O=C(c1cccc2ccc2c1O)c1ncccc1C(=O)N1CCc2ccccc2C1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1c1cccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(c1cc2c(c(=O)[nH]c1)NC(=O)c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cccc2cccnc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-()C2)c1cc2c(cc1F)-c1ccccc1c1ccccc1c1ccccc12,0.0
CN(Cc1cc(C#N)c(S(C)(=O)=O)[nH]c1)c1ccc(-c2ncccc2F)cn1,0.0
Fc1ccc(-n2ccc(C3COc4ccccc43)cc2)cc1-c1ncccc1F,0.0
Cc1ccnc(N)c1N1CCC(NC(=O)c2ccc3c(c2)Cc2ccccc2-c3)CC1,0.0
Cc1cc)n(C)c(=O)c1S(=O)(=O)NC12CCC(CC1)Oc1ccccc12,0.0
O=C(c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)N-c1c(=O)nccc1-c1ccccc1-2,0.0
O=C(c1cc2c(cc1)C(=O)Cc1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-2,0.0
O=C(Nc1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc13ccccc1c1c2ccccc12)c1ccc2cccc(F)c1-c1ccccc12,0.0
O=C(c1cc2c(cc1)Cc1ccccc1-c1ccccc12)c1ccc2c(c1)C(=O)Nc1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(c1cc2c(cc1F)-c1ccccc1c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccccc12<pad>,0.0
O=C(NC(=O)c1cccc2ccccc1N2)Nc1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1c1ccccc1-c1ccccc12)c1ccc2c(c1F)Oc1ccccc1oc2,0.0
O=c1ccc(-c2cccc(-c3ccc4c(c3)CCCC4)c3cn[nH]c3c2)[nH]c1,0.0
O=C(Nc1ccc2c(c1)ccc2)c1ccc2c(c1)NC(=O)c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc12)c1ccc2c(c1F)-c1ccccc1-c1ccccc1c1cccc1-2,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1cc<pad>,0.0
Cc1cccc(O)c1C(=O)N1CCN(C(=O)[C@@H]2CCOC2)[C@@H](C)c2ccccc21,0.0
Cc1ccc2c(c1)N(=O)c1ccccc1-c1cccc3c1C(=O)c1ccccc1-c1ccccc13,0.0
O=C(Nc1ccccc1-c1ccc2c(c1)C(=O)Nc1ccccc12)c1ccc2c(c1)C(=O)c1ccccc1-c1cccccc12,0.0
O=C(NC(=O)c1ccc2c(c1F)-n1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12,0.0
Cc1ccc(C2C(C)CN(c3c(N)c(=C(F)F)nn3C)C2)cc1,0.0
O=C(NC(=O)c1ccc2c(c1F)Oc1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccccc12,0.0
C[C@@H]1CNC(=O)CCN1C(=O)CSc1ncccc1-c1ccccc1,0.0
O=C(c1ccc2c(c1)C(=O)Nc1ccccc12)N1C2Cc3ccccc3-c3ccccc3-2CC1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc(-c2ccccc2)c2c(c1F)-c1ccccc1-c1ccccc1<pad>,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1c1ccccc1c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1c1ccccc1c1ccccc1c12)c1ccc2c(c1F)-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1c1ccccc1-c1cccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc1c1ccccc12)c1ccc2c(c1F)-c(=O)c1ccccc1-c1ccccc1-<pad>,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)C(=O)c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1<pad>,0.0
CC(=O)N1Cc2ccccc2c1NC(=O)c1c(C)ccc(F)c1N1CCCC1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc12)c1c2c(c(=O)[nH]1)-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-cccc1cccccc1<pad>,0.0
Cc1c[nH]cc1C(=O)N[C@@H]1Cc2ccccc2Oc2c1CC(C(F)(F)F)C2,0.0
Cc1ccc(COc2ccc(C(=O)N3CC(=O)N(C)Cc4ccccc43)cc2)cc1,0.0
Cc1ccsc1-c1cc(=O)n(Cc2ccccc2Oc2ccccc2C#N)cc1cC,0.0
Cc1ccc2c(c1C)N(C)C(=O)c1ccccc1N2c1ccc2ccccc2cc1,0.0
O=C(NC(=O)Nc1cc2c(c(=O)[nH]1)-c1cccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1c1ccccc1-c1ccccc1C2,0.0
c1cc2c(c(-c3cccc(-n4cccc4)c3)c1)CCc1ccccc1C2,0.0
CCc1noc(COCC(=O)NC23CC(Nc2nc(C)ncn1)C3)n1cccc1,0.0
CN(C)c1c(Cl)cccc1NC(=O)N1CCO[C@H]2[C@H]1C2(F)F,0.0
O=C(c1cc2c(cc1)NC(=O)c1c(cccc12)cc2ccccc12c1ccccc12)c1ccc2c(c1)NC(=O)Nc1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1c1c<pad>,0.0
Cc1ccc2cccc(C(=O)N3CC(c4cccc(-c4c4ccccc4)c3)c2c1,0.0
O=C(c1cc2c(cc1H]1CC1c3ccccc3Ccc1-c1ccccc3cccc23)O1)c1ccc2c(c1)C(=O)NC2,0.0
O=C(NC(=O)c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc1-2)c1cc(-c2ccc3c(c2)C2ccccc2-c2ccccc23)ccc1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1cccc1-c1ccccc12,0.0
COC(=O)C1(C)CN(C2CN(C(=O)c3cccc4cc[nH]c34)CCCO2)C1,0.0
COCCC(=O)N1CCN(c2ccc3c2ccc2ncn3C)CC1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]11)Cc1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc12,0.0
COc1ccc(OC)c(-n2cc(C(=O)N(C)c3cc3CO)nn2)c1,0.0
Cc1cc(NC(=O)c2ccc(N2)c(C(F)(F)F)c2ccccc2)c(C(N)=O)cn1,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1--c1ccccc1C2)Nc1ccc2c(c1)-c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)Oc1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1c1ccc<pad>,0.0
COc1cccc2c1CCN(C(=O)c1ccc(N3CC[C@@H](C4CC4)O3)cc1)CC2,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)Oc1ccccc1-c1ccccc1c1cccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1c(F)cccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc1<pad>,0.0
O=C(NC(=O)c1c2c(c(=O)[nH]cc1-c1ccccc1)C)c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(O)c1ccc2c(c1)C(=O)Nc1ccc3c(c1)CCO3C(=O)c1ccccc1-c1ccccc1-c1ccccc12,0.0
Cc1ccc2ccc(C(=O)NC(=O)c3ccc4c(c3)C(=O)c3ccccc3-c4)cc2c1,0.0
Cc1cccc(-c2cccc(CC3(O)Cc4cccc(F)c44OC3)c2)c1F,0.0
Cc1cccc(-c2cccc(C(=O)Nc3[nH]cc(=O)cc3F)c2F)c1Br,0.0
Cc1cccc(-c2ccc3cc(C(=O)Nc4ccc([C@H)cc4C)cnc3n2)c1,0.0
O=c1ccc2c(c1)Oc1ccccc1-c1ccc(=O)n(-c3ccccc3)c1-c1ccccc1-c1ccccc12,0.0
Cc1ccc2cccc(-c3cc(CCN-c4cc(Cl)ccc4)OC3)c2c1C(=O)CO,0.0
O=C(c1ccccc1)c1ccccc1CN1CC(N(C[C@@H]2C[C@H]2c2ccccc2)N1,0.0
Cc1ccc2ccc(C)c(-c3ccc([C@@H]4CNC(=O)NCCN4)cc3)c2c1,0.0
O=C(NCc1ccc2c(c1)C(=O)Nc1ccccc12)Nc1ccc2c(c1)-c1cc3c(cc1)Oc1ccccc1-c1ccccc1-c1ccccc123,0.0
COc1cccc(N(C)C(=O)Nc2ccc3c(c2)C(=O)c2ccc3c2F)c1,0.0
O=C(c1ccc2c(c1)CCCc2)Nc1ccc(-c2ccc3c(c2)C(=O)OC3)c2ccccc12,0.0
O=C(NC(=O)c1cc2c(c(F)c1F)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc1-2<pad>,0.0
O=S1(=O)CC(Nc2ncc(F)cc2-c2ccccc2)c2ccc(F)ccc21,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cc<pad>,0.0
FC1(F)C2N=C(c3cncc4cnn(-c4C(F)F)c3)Cc3cc(F)ccc12,0.0
Cc1ccc(OC)c(C2COCC2Nc2cc(-c3ccccc3)ccc(F)c2O)c1,0.0
Cc1ccc(C)c(N2CC3(CC(NC(=O)c4cc(-c4cccc4)n[nH]4)CC3)C2)c1,0.0
O=C(O)c1cc2ccccc2c2c1C(=O)NC(=O)Nc1ccc(-c2ccc3cc[nH]c3c2)cc1,0.0
O=C(Nc1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)NC(=O)c1ccccc1-c1cccc12,0.0
Cc1ccc(C)c(-c2cncc(-c3cc2)c2c(=O)n3CCc3ccccn23)c1,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1c1ccccc1c1ccccc1F)c1cccc2c1-c1ccccc1c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccc2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc12)c1cc2c(cc1=O)-c1ccccc1c1ccccc1-2,0.0
CC(=O)N1CC(C2CCC2)c2ccccc2N1(C)CN1CCOCC1(C)C,0.0
Cc1ccc(C(=O)N(C)C(=O)Nc2cccc3[nH]c(=O)c3c2)nc1C,0.0
O=C(c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc1-2)c1cccc2c1cccc2c1ccccc1-c1cccc12,0.0
O=C(c1cccc2ccccc12)Nc1ccc2c(c1)[nH]c(=O)cc1cccc(-c3ccccc3)c12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c1C(=O)c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc<pad>,0.0
Cc1cc2c(cc1-c1ccccc1)[C@H](NC(=O)c1cnc3ccsc3c1)c1ccncc2-2O2,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)Nc1ccc2c(c1)-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)Cc1ccccc1-c1ccccc1-c1cc3ccccc13)c1ccccc1,0.0
O=C1NCC2(CN(Cc3cc(N(c4ccccc4)cc(C(F)(F)F)c4)cn2)C1,0.0
Cc1cc(N)c(-c2cccc3c2ccc(-c2ccccc3)c2)c(-c2nccn2C)c1,0.0
CC1(CO)COCCN(Cc2ccc(-c3ccccc3)cc2)C1,0.0
Cc1cc(C)cc(-c2ccc3[nH]cc(-c4ccccc4)c(C)c3c2)c1,0.0
O=C(NC(=O)NC(=O)c1cc2c(c(=O)[nH]1)Oc1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccc<pad>,0.0
CC1C(=O)Nc2ccccc2C1CNC(=O)c1ocnn1cc(F)c1Cl,0.0
O=C(c1ccc2c(c1F)-c1ccccc1-c1ccccc12)c1cc2c(cc1F)-c1=O)-c1ccccc1-c1ccccc1c1ccccc1-2,0.0
CC1CN(C(=O)c2cc(=O)nc(-c3ccnc(O)c3)c2)CC((C[C@@H](C)O)O1,0.0
Cc1cc(C(=O)N2CC3(C2)CN(c2cccc(O)c2)c2ccccc2-c2ccccc23)c(C)[nH]c1=O,0.0
Cc1ccc(S(c2ccncc2)c(=O)C[C@@H]2CCO[C@H]2c2ccncc2)cc1,0.0
O=C(NC(=O)c1cc2c(cc1)C(=O)c1ccc3c(c1)-c1ccccc13)c1ccc2c(c1)-c1ccccc1-c1ccccc12,0.0
O=C1CN(c2ccccc2C(=O)NC[C@@H]2C[C@H]1C(F)(F)F)C1(C2CC2)CC1,0.0
O=C1CCc2ccc(C(=O)N3CCN(c4cc(=O)[nH]c(=O)[nH]4)C3)cc2CN1,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1c1ccccc1-c1ccccc12)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc1c1cccc12,0.0
O=C(Nc1ccc(C2(C)C2)cc1)N1CCc2cccc(N3CCOC3=O)c2C1,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccc12,0.0
O=-(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(c1ccc2c(c1)C(=O)c1ccccc13CC23)c1ccc2c(n1)cccc2,0.0
Cc1ccc2c(c1)N(C(=O)c1cccc3ccccc1O3)c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(ccc1F)-c1ccccc1c1ccccc1-c1ccccc12,0.0
O=C1Nc2ccc(Cl)cc2C1NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccccc12,0.0
Cc1nc(Cl)c(C(=O)N2C[C@H](C)(C)C[C@@H]2CNC(=O)c2ccoc2)c(C)n1,0.0
O=C(c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)C(c1ccccc1)NC(=O)c1cccc12,0.0
N#1c1cc2c(cc1F)N(C(=O)c1ccc3c(c1F)-c1cccccc1c1ccccc1-c1ccccc13)c1ccccc12,0.0
CC1(C)CCc2cc(CC(=O)N3CC4(C(=O)CCC(F)F)CCC3)ccc2N1,0.0
O=C(c1cc(F)ccc1)N1CC(NCc2cc2)c2ccccc2C1,0.0
Cc1cc2c(cc1C)N(c1cc(-c3ccc4c(c3)C(=O)Nc4)ccc1)C(=O)c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccc12,0.0
O=C1C1c1ccccc1-c1ccccc1-c1ccc2c(c1)OC(C(F)(F)F)CO2,0.0
O=C(Nc1ccc2c(c1)-c1cccc(F)c12)c1cc(-c2ccccc2)cc2cccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-ccccc1-2,0.0
CC(=O)N(c1cccc()c1)C1c2ccccc2OC1c1noc(-c2ccccn2)n1,0.0
O=C(c1ccc2c(c1)CC(=O)Nc1ccccc1-c1ccccc12)c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(cc1F)N-c1ccccc1c1ccccc1-c1ccccc11,0.0
O=C(NC(=O)c1cc2c(cc1)Oc1ccccc1-c1ccccc12)c1cc2c(c(=O)Br)nc1-c1ccccc12,0.0
Cc1cc(CO)ccc1-c1ccc2c(c1)NC(=O)c1cccc3c1OC(=O)NC32,0.0
C2C(Nc1cncc(N)n1)c1nc(-c3ccccc3F)cc2c1Cl,0.0
O=C(c1ccc2c(c1)Cc1ccccc1-c1cccc(F)c12)Nc1ccc2c(c1)Cc1ccccc1-c1ccccc1-c1ccccc1C12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(F)c1)-c1ccccc1-c1ccccc1-c1ccccc1-<pad>,0.0
Cc1cc(C(=O)Nc2ccc3c(c2)C(c2ccccc2)CN3)c2c(c1)C(=O)c1ccccc1-c1cccccc12,0.0
O=C(c1ccc2c(c1)C(=O)c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccc2ccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2n(c1F)CCOCc1ccccc12,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc1c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1c12<pad>,0.0
O=c1ccc(-c2ccccc2C2CN(c3ccccc3)C2)c(-c2ccc3ccccc3c2)c1,0.0
O=C(NC(=O)c1ccc2c(c1(F)cccc2)c1ccc2c(c1)NC(=O)c1cnccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-2,0.0
O=C(NCc1ccc2c(c1)C(=O)Nc1ccccc13cccc1-c1ccccc1-c1ccccc12)c1ccc(=O)[nH]c1,0.0
Cc1cc(-c2cccc(NC(=O)c3ccc4c(c3)NC(=O)c4)c2)cc2ccccc12,0.0
O=C(c1ccc2ccccc2n1)N1CC(Nc2nccc(N3CCCOCC3)n2)C1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1cccccc1-c1ccccc1-2)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)Oc1ccccc1c1ccccc1-c1ccccc<pad>,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc1-2)c1cccc2cnccc1c1ccccc1C2,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1O2)Nc1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccc12,0.0
Cc1ccc(-c2cccc3c2OCC3)c(-c2cc2ncc(F)c3cccc(=O)[nH]2)c1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1ccc2c(c1)-c1cccccc1c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccc<pad>,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1cccc(F)c12)c1cc2c(cc1)-c1cc(=O)[nH]n2-c1cccc1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc<pad>,0.0
O=C(c1cc2oc(=O)[nH]c2c2c1)c1ccc2c(c1)NC(=O)Nc1ccccc1-c1ccccc12,0.0
O=C(NC(=O)Nc1cc2c(cc1)-c1ccccc1-c1cccccc12)c1cc2c(cc1)-c1ccccc1-c1ccc(F)cc1-c1ccccc1-2,0.0
Cc1ccc(-c2ccccc2)cc1-c1ccc(C(F)2(C)CCS(=O)(=O)C2)cc1,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1c1ccccc1-2)c1cc2n(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12,0.0
Cc1cc2cc(=O)c(C(=O)N3CCC(N(C)C(=O)c4cocn4)C3)cn2c1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1c12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccnc1-2,0.0
Nc1cccc(-c2ccc(-c3ccc(-c4ccccc4CC4CN)cc3)nc2)c1O,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c1)C(=O)Nc1ccccc12,0.0
O=C(c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc12)c1cc2c(cc1F)[nH]ccc2@H]1c2ccccc1c1ccccc12,0.0
Cc1cncnc1N1Cc2ccccc2C(n2cc(NC(=O)C2CN#N)C1,0.0
Cc1cccc(C(=O)N2CC(Nc3ccc4c(c3)C(=O)c2c(F)cccc4)C2)c1F,0.0
